129	2	31	108752496	112009211
130	2	32	112009212	113639763
131	2	33	113639764	120153584
132	2	34	120153585	127514713
133	2	35	127514714	130153575
134	2	36	130153576	131642477
135	2	37	131642478	135820040
136	2	38	135820041	147941341
137	2	39	147941342	151630179
138	2	40	151630180	157897345
139	2	41	157897346	160815161
140	2	42	160815162	165164142
141	2	43	165164143	168896035
142	2	44	168896036	170375696
143	2	45	170375697	173206799
144	2	46	173206800	177264210
145	2	47	177264211	178595076
146	2	48	178595077	178768413
147	2	49	178768414	182957024
148	2	50	182957025	189057927
149	2	51	189057928	191355427
150	2	52	191355428	196992254
151	2	53	196992255	200894335
152	2	54	200894336	202119329
153	2	55	202119330	205899712
154	2	56	205899713	208381174
155	2	57	208381175	213972047
156	2	58	213972048	217854535
157	2	59	217854536	218745461
158	2	60	218745462	219299541
159	2	61	219299542	219637987
160	2	62	219637988	227001423
161	2	63	227001424	230171228
162	2	64	230171229	232332307
163	2	65	232332308	233345077
164	2	66	233345078	236122183
165	2	67	236122184	238151501
166	2	68	238151502	240653713
167	2	69	240653714	241226876
168	2	70	241226877	242193529
169	3	0	1	7433884
170	3	1	7433885	9838619
171	3	2	9838620	11279598
172	3	3	11279599	13389831
173	3	4	13389832	15253672
174	3	5	15253673	19935177
175	3	6	19935178	27470521
176	3	7	27470522	33248154
177	3	8	33248155	37351198
178	3	9	37351199	38607480
179	3	10	38607481	41237362
180	3	11	41237363	43192317
181	3	12	43192318	45498407
182	3	13	45498408	46996160
183	3	14	46996161	47913618
184	3	15	47913619	48628226
185	3	16	48628227	49131265
186	3	17	49131266	49812306
187	3	18	49812307	50377905
188	3	19	50377906	52066126
189	3	20	52066127	52508149
190	3	21	52508150	53124874
191	3	22	53124875	56678200
192	3	23	56678201	58270182
193	3	24	58270183	64120865
194	3	25	64120866	69196647
195	3	26	69196648	78664998
196	3	27	78664999	98110399
197	3	28	98110400	100864454
198	3	29	100864455	108480802
199	3	30	108480803	112335114
200	3	31	112335115	114005126
201	3	32	114005127	120647464
202	3	33	120647465	122536637
203	3	34	122536638	124432540
204	3	35	124432541	126456188
205	3	36	126456189	128623971
206	3	37	128623972	130092661
207	3	38	130092662	132504341
208	3	39	132504342	134622954
209	3	40	134622955	138631042
210	3	41	138631043	142415715
211	3	42	142415716	148944173
212	3	43	148944174	151444401
213	3	44	151444402	157276109
214	3	45	157276110	161434770
215	3	46	161434771	170132985
216	3	47	170132986	179133317
217	3	48	179133318	183111760
218	3	49	183111761	184240413
219	3	50	184240414	185486996
220	3	51	185486997	187274272
221	3	52	187274273	193656053
222	3	53	193656054	195801616
223	3	54	195801617	197610730
224	3	55	197610731	198295559
225	4	0	1	968154
226	4	1	968155	1815118
227	4	2	1815119	2826212
228	4	3	2826213	3506899
229	4	4	3506900	6312884
230	4	5	6312885	8230309
231	4	6	8230310	13589588
232	4	7	13589589	17792394
233	4	8	17792395	25357145
234	4	9	25357146	38053711
235	4	10	38053712	40783430
236	4	11	40783431	47452361
237	4	12	47452362	51996956
238	4	13	51996957	55970198
239	4	14	55970199	67516420
240	4	15	67516421	70201879
241	4	16	70201880	73409079
242	4	17	73409080	76078890
243	4	18	76078891	78547798
244	4	19	78547799	83290128
245	4	20	83290129	87125620
246	4	21	87125621	89181186
247	4	22	89181187	99299376
248	4	23	99299377	103088857
249	4	24	103088858	108167175
250	4	25	108167176	112619845
251	4	26	112619846	119296773
252	4	27	119296774	122247496
253	4	28	122247497	127783089
254	4	29	127783090	140021913
255	4	30	140021914	145347303
256	4	31	145347304	151113341
257	4	32	151113342	154538606
258	4	33	154538607	158909856
259	4	34	158909857	168418048
260	4	35	168418049	175907711
261	4	36	175907712	184675345
262	4	37	184675346	186163184
263	4	38	186163185	190214555
264	5	0	1	1033866
265	5	1	1033867	5465779
266	5	2	5465780	13715553
267	5	3	13715554	16762328
268	5	4	16762329	33456741
269	5	5	33456742	36171022
270	5	6	36171023	38511253
271	5	7	38511254	41862022
272	5	8	41862023	53085202
273	5	9	53085203	56901662
274	5	10	56901663	65171802
275	5	11	65171803	69261070
276	5	12	69261071	73473514
277	5	13	73473515	76603575
278	5	14	76603576	79741614
279	5	15	79741615	83543902
280	5	16	83543903	90859828
281	5	17	90859829	96765688
282	5	18	96765689	107951051
283	5	19	107951052	112996926
284	5	20	112996927	119148104
285	5	21	119148105	126560208
286	5	22	126560209	131444509
287	5	23	131444510	132901782
288	5	24	132901783	135706830
289	5	25	135706831	138407571
290	5	26	138407572	140371306
291	5	27	140371307	140873465
292	5	28	140873466	141358911
293	5	29	141358912	141867351
294	5	30	141867352	146553029
295	5	31	146553030	149500153
296	5	32	149500154	150524785
297	5	33	150524786	151800108
298	5	34	151800109	157386273
299	5	35	157386274	161328936
300	5	36	161328937	170048934
301	5	37	170048935	173198244
302	5	38	173198245	176888038
303	5	39	176888039	177528243
304	5	40	177528244	179600356
305	5	41	179600357	180627573
306	5	42	180627574	181538259
307	6	0	1	3590088
308	6	1	3590089	7786379
309	6	2	7786380	13106866
310	6	3	13106867	17778150
311	6	4	17778151	24710414
312	6	5	24710415	26210609
313	6	6	26210610	28286393
314	6	7	28286394	30492028
315	6	8	30492029	31031147
316	6	9	31031148	31726155
317	6	10	31726156	32041241
318	6	11	32041242	32760395
319	6	12	32760396	33322419
320	6	13	33322420	34872118
321	6	14	34872119	36130985
322	6	15	36130986	37479633
323	6	16	37479634	39913160
324	6	17	39913161	42258769
325	6	18	42258770	43199060
326	6	19	43199061	43771648
327	6	20	43771649	46666797
328	6	21	46666798	49811251
329	6	22	49811252	53499505
330	6	23	53499506	56634359
331	6	24	56634360	69335961
332	6	25	69335962	73403339
333	6	26	73403340	78900704
334	6	27	78900705	83672179
335	6	28	83672180	88891200
336	6	29	88891201	95600836
337	6	30	95600837	103399086
338	6	31	103399087	108961853
339	6	32	108961854	110961503
340	6	33	110961504	116620038
341	6	34	116620039	121109333
342	6	35	121109334	127546943
343	6	36	127546944	131617204
344	6	37	131617205	135183719
345	6	38	135183720	138404870
346	6	39	138404871	144432837
347	6	40	144432838	148817331
348	6	41	148817332	151431665
349	6	42	151431666	154412720
350	6	43	154412721	158577231
351	6	44	158577232	160136438
352	6	45	160136439	166464695
353	6	46	166464696	169633747
354	6	47	169633748	170805979
355	7	0	1	1477233
356	7	1	1477234	2608800
357	7	2	2608801	4816851
358	7	3	4816852	5990963
359	7	4	5990964	6825407
360	7	5	6825408	14162754
361	7	6	14162755	20646722
362	7	7	20646723	23187589
363	7	8	23187590	27150018
364	7	9	27150019	30684456
365	7	10	30684457	34968201
366	7	11	34968202	40083488
367	7	12	40083489	44231937
368	7	13	44231938	47299699
369	7	14	47299700	50473397
370	7	15	50473398	57126352
371	7	16	57126353	71673659
372	7	17	71673660	74067716
373	7	18	74067717	75813532
374	7	19	75813533	77926645
375	7	20	77926646	85077298
376	7	21	85077299	90241194
377	7	22	90241195	93118656
378	7	23	93118657	96402907
379	7	24	96402908	99346683
380	7	25	99346684	100096733
381	7	26	100096734	100591011
382	7	27	100591012	100962070
383	7	28	100962071	101244549
384	7	29	101244550	102754827
385	7	30	102754828	105458546
386	7	31	105458547	107931836
387	7	32	107931837	114658811
388	7	33	114658812	121900856
389	7	34	121900857	127611370
390	7	35	127611371	128905329
391	7	36	128905330	131496019
392	7	37	131496020	135603666
393	7	38	135603667	139082011
394	7	39	139082012	140785352
395	7	40	140785353	143161530
396	7	41	143161531	147771435
397	7	42	147771436	149804748
398	7	43	149804749	151020280
399	7	44	151020281	151783950
400	7	45	151783951	156728325
401	7	46	156728326	159345973
402	8	0	1	3109452
403	8	1	3109453	8379747
404	8	2	8379748	11693748
405	8	3	11693749	16166354
406	8	4	16166355	18311482
407	8	5	18311483	22108013
408	8	6	22108014	22692685
409	8	7	22692686	25294342
410	8	8	25294343	27654204
411	8	9	27654205	30178310
412	8	10	30178311	37737457
413	8	11	37737458	38989714
414	8	12	38989715	42190221
415	8	13	42190222	47881715
416	8	14	47881716	54468757
417	8	15	54468758	61415459
418	8	16	61415460	67114887
419	8	17	67114888	72053258
420	8	18	72053259	80058953
421	8	19	80058954	86896345
422	8	20	86896346	94316336
423	8	21	94316337	98129258
424	8	22	98129259	100953162
425	8	23	100953163	106683775
426	8	24	106683776	112890446
427	8	25	112890447	120508397
428	8	26	120508398	124558293
429	8	27	124558294	132801495
430	8	28	132801496	139660904
431	8	29	139660905	142470227
432	8	30	142470228	143472028
433	8	31	143472029	143840467
434	8	32	143840468	144171642
435	8	33	144171643	144473843
436	8	34	144473844	145138636
437	9	0	1	2767028
438	9	1	2767029	5810670
439	9	2	5810671	13124256
440	9	3	13124257	17139356
441	9	4	17139357	20767552
442	9	5	20767553	27205823
443	9	6	27205824	33567992
444	9	7	33567993	35077769
445	9	8	35077770	35800955
446	9	9	35800956	37784391
447	9	10	37784392	66953599
448	9	11	66953600	70370053
449	9	12	70370054	76230532
450	9	13	76230533	82488938
451	9	14	82488939	86030587
452	9	15	86030588	89411990
453	9	16	89411991	93130390
454	9	17	93130391	95490067
455	9	18	95490068	97877870
456	9	19	97877871	100343220
457	9	20	100343221	105395363
458	9	21	105395364	109455873
459	9	22	109455874	112106969
460	9	23	112106970	114071334
461	9	24	114071335	116669244
462	9	25	116669245	121330351
463	9	26	121330352	123364552
464	9	27	123364553	126331250
465	9	28	126331251	127787149
466	9	29	127787150	128358064
467	9	30	128358065	128935252
468	9	31	128935253	130186659
469	9	32	130186660	131163521
470	9	33	131163522	132670423
471	9	34	132670424	133404418
472	9	35	133404419	134700646
473	9	36	134700647	135823604
474	9	37	135823605	136456804
475	9	38	136456805	136859601
476	9	39	136859602	137157707
477	9	40	137157708	137463123
478	9	41	137463124	138394717
479	10	0	1	4905487
480	10	1	4905488	7193382
481	10	2	7193383	12185592
482	10	3	12185593	15071688
483	10	4	15071689	17601485
484	10	5	17601486	21749349
485	10	6	21749350	26283715
486	10	7	26283716	29525837
487	10	8	29525838	34606738
488	10	9	34606739	43566093
489	10	10	43566094	46385592
490	10	11	46385593	48944744
491	10	12	48944745	50624368
492	10	13	50624369	60177257
493	10	14	60177258	67990651
494	10	15	67990652	69266213
495	10	16	69266214	71287233
496	10	17	71287234	73147318
497	10	18	73147319	73957386
498	10	19	73957387	78539775
499	10	20	78539776	84253667
500	10	21	84253668	88672776
501	10	22	88672777	91959533
502	10	23	91959534	93795158
503	10	24	93795159	95869829
504	10	25	95869830	97381598
505	10	26	97381599	99406487
506	10	27	99406488	100746948
507	10	28	100746949	102112970
508	10	29	102112971	103091279
509	10	30	103091280	104190304
510	10	31	104190305	112152894
511	10	32	112152895	114230154
512	10	33	114230155	116904291
513	10	34	116904292	119923509
514	10	35	119923510	122829362
515	10	36	122829363	125775012
516	10	37	125775013	130166798
517	10	38	130166799	133086468
518	10	39	133086469	133797422
519	11	0	1	556711
520	11	1	556712	823066
521	11	2	823067	1197405
522	11	3	1197406	1873928
523	11	4	1873929	3105819
524	11	5	3105820	5053055
525	11	6	5053056	6408143
526	11	7	6408144	7308392
527	11	8	7308393	9012489
528	11	9	9012490	10624910
529	11	10	10624911	14264249
530	11	11	14264250	17475859
531	11	12	17475860	18517841
532	11	13	18517842	22266677
533	11	14	22266678	31278123
534	11	15	31278124	34099181
535	11	16	34099182	43446329
536	11	17	43446330	46367525
537	11	18	46367526	47260957
538	11	19	47260958	48126482
539	11	20	48126483	56332641
540	11	21	56332642	57807573
541	11	22	57807574	60093760
542	11	23	60093761	61343092
543	11	24	61343093	62420685
544	11	25	62420686	62790334
545	11	26	62790335	63946199
546	11	27	63946200	64600604
547	11	28	64600605	64939117
548	11	29	64939118	65549585
549	11	30	65549586	65918563
550	11	31	65918564	66517774
551	11	32	66517775	67281321
552	11	33	67281322	67666799
553	11	34	67666800	69075741
554	11	35	69075742	72003712
555	11	36	72003713	73296149
556	11	37	73296150	74851595
557	11	38	74851596	77157834
558	11	39	77157835	78808806
559	11	40	78808807	86444616
560	11	41	86444617	92873969
561	11	42	92873970	95151416
562	11	43	95151417	102703827
563	11	44	102703828	106085124
564	11	45	106085125	108839939
565	11	46	108839940	112186477
566	11	47	112186478	116126491
567	11	48	116126492	117826369
568	11	49	117826370	118764257
569	11	50	118764258	119344139
570	11	51	119344140	122775240
571	11	52	122775241	124792294
572	11	53	124792295	126261801
573	11	54	126261802	130195537
574	11	55	130195538	134222294
575	11	56	134222295	135086622
576	12	0	1	1829574
577	12	1	1829575	4371688
578	12	2	4371689	6388652
579	12	3	6388653	6851901
580	12	4	6851902	7693082
581	12	5	7693083	9153979
582	12	6	9153980	11046349
583	12	7	11046350	14590406
584	12	8	14590407	19358924
585	12	9	19358925	22483719
586	12	10	22483720	27055523
587	12	11	27055524	31115900
588	12	12	31115901	39340634
589	12	13	39340635	40546887
590	12	14	40546888	45436012
591	12	15	45436013	48086281
592	12	16	48086282	49047377
593	12	17	49047378	49952672
594	12	18	49952673	51241722
595	12	19	51241723	52362662
596	12	20	52362663	52949958
597	12	21	52949959	53484710
598	12	22	53484711	55326619
599	12	23	55326620	56135585
600	12	24	56135586	56630553
601	12	25	56630554	57236200
602	12	26	57236201	57753632
603	12	27	57753633	64422237
604	12	28	64422238	68723939
605	12	29	68723940	71660156
606	12	30	71660157	78175932
607	12	31	78175933	83040891
608	12	32	83040892	92144917
609	12	33	92144918	95998449
610	12	34	95998450	100205366
611	12	35	100205367	102117092
612	12	36	102117093	105112739
613	12	37	105112740	108531750
614	12	38	108531751	109529199
615	12	39	109529200	110876933
616	12	40	110876934	112257506
617	12	41	112257507	113465406
618	12	42	113465407	118056756
619	12	43	118056757	120223358
620	12	44	120223359	121580622
621	12	45	121580623	122519777
622	12	46	122519778	123307014
623	12	47	123307015	124325886
624	12	48	124325887	130413455
625	12	49	130413456	132149937
626	12	50	132149938	132848431
627	12	51	132848432	133275309
628	13	0	1	21530975
629	13	1	21530976	25133822
630	13	2	25133823	28393531
631	13	3	28393532	32330205
632	13	4	32330206	36282996
633	13	5	36282997	40970499
634	13	6	40970500	44972562
635	13	7	44972563	48305664
636	13	8	48305665	51794541
637	13	9	51794542	71477508
638	13	10	71477509	77229354
639	13	11	77229355	95589504
640	13	12	95589505	99305120
641	13	13	99305121	102754398
642	13	14	102754399	110631045
643	13	15	110631046	113120931
644	13	16	113120932	114054305
645	13	17	114054306	114364328
646	14	0	1	20696681
647	14	1	20696682	21649962
648	14	2	21649963	23323221
649	14	3	23323222	24062982
650	14	4	24062983	24317562
651	14	5	24317563	31113680
652	14	6	31113681	35469448
653	14	7	35469449	39336462
654	14	8	39336463	49827122
655	14	9	49827123	50999435
656	14	10	50999436	54988207
657	14	11	54988208	58405043
658	14	12	58405044	61447444
659	14	13	61447445	64443547
660	14	14	64443548	67556577
661	14	15	67556578	69616107
662	14	16	69616108	73048074
663	14	17	73048075	74291392
664	14	18	74291393	75629190
665	14	19	75629191	77457792
666	14	20	77457793	88187060
667	14	21	88187061	90921710
668	14	22	90921711	92809886
669	14	23	92809887	94536730
670	14	24	94536731	99402241
671	14	25	99402242	102017977
672	14	26	102017978	103103356
673	14	27	103103357	104178223
674	14	28	104178224	104997369
675	14	29	104997370	107043718
676	15	0	1	26625208
677	15	1	26625209	29764351
678	15	2	29764352	32597024
679	15	3	32597025	34344783
680	15	4	34344784	40029911
681	15	5	40029912	40772374
682	15	6	40772375	41741374
683	15	7	41741375	42158661
684	15	8	42158662	42780330
685	15	9	42780331	43611689
686	15	10	43611690	45107156
687	15	11	45107157	48471653
688	15	12	48471654	50613981
689	15	13	50613982	52341755
690	15	14	52341756	56123223
691	15	15	56123224	59100084
692	15	16	59100085	62406147
693	15	17	62406148	64058863
694	15	18	64058864	65355526
695	15	19	65355527	66707871
696	15	20	66707872	69447366
697	15	21	69447367	72576447
698	15	22	72576448	74264625
699	15	23	74264626	75355469
700	15	24	75355470	77210920
701	15	25	77210921	78767214
702	15	26	78767215	81337248
703	15	27	81337249	83637024
704	15	28	83637025	86265605
705	15	29	86265606	89620617
706	15	30	89620618	90535120
707	15	31	90535121	92976591
708	15	32	92976592	100639265
709	15	33	100639266	101991189
710	16	0	1	473119
711	16	1	473120	716823
712	16	2	716824	1216262
713	16	3	1216263	1502524
714	16	4	1502525	1945726
715	16	5	1945727	2108141
716	16	6	2108142	2377973
717	16	7	2377974	3014687
718	16	8	3014688	3573688
719	16	9	3573689	4577787
720	16	10	4577788	4989523
721	16	11	4989524	8933489
722	16	12	8933490	11768765
723	16	13	11768766	15016666
724	16	14	15016667	16210521
725	16	15	16210522	19577086
726	16	16	19577087	21001810
727	16	17	21001811	22675497
728	16	18	22675498	24777841
729	16	19	24777842	28129090
730	16	20	28129091	28984080
731	16	21	28984081	30083120
732	16	22	30083121	30740738
733	16	23	30740739	31218061
734	16	24	31218062	46899209
735	16	25	46899210	50292286
736	16	26	50292287	54197856
737	16	27	54197857	56875431
738	16	28	56875432	57637003
739	16	29	57637004	58265009
740	16	30	58265010	66810554
741	16	31	66810555	67283566
742	16	32	67283567	67883357
743	16	33	67883358	68812787
744	16	34	68812788	70253086
745	16	35	70253087	70948184
746	16	36	70948185	72058734
747	16	37	72058735	74891149
748	16	38	74891150	77212471
749	16	39	77212472	81208062
750	16	40	81208063	84035085
751	16	41	84035086	84941492
752	16	42	84941493	87693552
753	16	43	87693553	88715427
754	16	44	88715428	89221621
755	16	45	89221622	89740451
756	16	46	89740452	90338345
757	17	0	1	1576180
758	17	1	1576181	2301838
759	17	2	2301839	3571880
760	17	3	3571881	4107730
761	17	4	4107731	4818953
762	17	5	4818954	5384714
763	17	6	5384715	7033107
764	17	7	7033108	7410434
765	17	8	7410435	7783645
766	17	9	7783646	8146254
767	17	10	8146255	9245272
768	17	11	9245273	10632245
769	17	12	10632246	14269175
770	17	13	14269176	16945107
771	17	14	16945108	18141924
772	17	15	18141925	18979199
773	17	16	18979200	21186586
774	17	17	21186587	28578946
775	17	18	28578947	29091634
776	17	19	29091635	30521137
777	17	20	30521138	32361217
778	17	21	32361218	35483960
779	17	22	35483961	36942558
780	17	23	36942559	38690063
781	17	24	38690064	39671595
782	17	25	39671596	40392462
783	17	26	40392463	41289016
784	17	27	41289017	41869299
785	17	28	41869300	42566546
786	17	29	42566547	43072784
787	17	30	43072785	44209928
788	17	31	44209929	44928698
789	17	32	44928699	46727734
790	17	33	46727735	48040662
791	17	34	48040663	49716913
792	17	35	49716914	50544682
793	17	36	50544683	55150581
794	17	37	55150582	58309673
795	17	38	58309674	59850115
796	17	39	59850116	62020386
797	17	40	62020387	63777047
798	17	41	63777048	64533887
799	17	42	64533888	67826116
800	17	43	67826117	69178832
801	17	44	69178833	74343691
802	17	45	74343692	75020788
803	17	46	75020789	75665799
804	17	47	75665800	76033451
805	17	48	76033452	76734923
806	17	49	76734924	78427816
807	17	50	78427817	79780561
808	17	51	79780562	80363461
809	17	52	80363462	81251903
810	17	53	81251904	81915070
811	17	54	81915071	82245403
812	17	55	82245404	83257441
813	18	0	1	3252857
814	18	1	3252858	8617445
815	18	2	8617446	11887846
816	18	3	11887847	14645782
817	18	4	14645783	23546577
818	18	5	23546578	27987142
819	18	6	27987143	33280227
820	18	7	33280228	36799403
821	18	8	36799404	46497489
822	18	9	46497490	49820146
823	18	10	49820147	55244589
824	18	11	55244590	59249735
825	18	12	59249736	63752885
826	18	13	63752886	74514973
827	18	14	74514974	79422539
828	18	15	79422540	80373285
829	19	0	1	729394
830	19	1	729395	1046603
831	19	2	1046604	1361640
832	19	3	1361641	1796487
833	19	4	1796488	2222919
834	19	5	2222920	2925888
835	19	6	2925889	3594061
836	19	7	3594062	4106868
837	19	8	4106869	4539466
838	19	9	4539467	5682785
839	19	10	5682786	6417412
840	19	11	6417413	7367858
841	19	12	7367859	7857657
842	19	13	7857658	8494460
843	19	14	8494461	8968481
844	19	15	8968482	10054088
845	19	16	10054089	10516213
846	19	17	10516214	11185775
847	19	18	11185776	11878246
848	19	19	11878247	12753952
849	19	20	12753953	13362557
850	19	21	13362558	14399762
851	19	22	14399763	15185137
852	19	23	15185138	15984381
853	19	24	15984382	16941997
854	19	25	16941998	17535538
855	19	26	17535539	18136539
856	19	27	18136540	18789619
857	19	28	18789620	19503934
858	19	29	19503935	21406712
859	19	30	21406713	30006588
860	19	31	30006589	33208232
861	19	32	33208233	35133898
862	19	33	35133899	35730233
863	19	34	35730234	36113208
864	19	35	36113209	37897236
865	19	36	37897237	38540653
866	19	37	38540654	39198711
867	19	38	39198712	39892548
868	19	39	39892549	40600773
869	19	40	40600774	41360726
870	19	41	41360727	42254437
871	19	42	42254438	43190288
872	19	43	43190289	44123825
873	19	44	44123826	45039001
874	19	45	45039002	45587770
875	19	46	45587771	46401183
876	19	47	46401184	47358984
877	19	48	47358985	48188709
878	19	49	48188710	48738450
879	19	50	48738451	49117163
880	19	51	49117164	49593946
881	19	52	49593947	49889146
882	19	53	49889147	50508992
883	19	54	50508993	51327465
884	19	55	51327466	52336015
885	19	56	52336016	53813097
886	19	57	53813098	54278686
887	19	58	54278687	54845050
888	19	59	54845051	55254736
889	19	60	55254737	55660828
890	19	61	55660829	56561237
891	19	62	56561238	57634344
892	19	63	57634345	58403113
893	19	64	58403114	58617616
894	20	0	1	2110015
895	20	1	2110016	3233778
896	20	2	3233779	4754677
897	20	3	4754678	10045058
898	20	4	10045059	17625089
899	20	5	17625090	20381449
900	20	6	20381450	25138980
901	20	7	25138981	31914892
902	20	8	31914893	33058037
903	20	9	33058038	34721311
904	20	10	34721312	35617379
905	20	11	35617380	37005638
906	20	12	37005639	38640555
907	20	13	38640556	43534610
908	20	14	43534611	45305153
909	20	15	45305154	46035655
910	20	16	46035656	48659073
911	20	17	48659074	50751102
912	20	18	50751103	56632604
913	20	19	56632605	59195275
914	20	20	59195276	62314052
915	20	21	62314053	62891570
916	20	22	62891571	63566648
917	20	23	63566649	64068747
918	20	24	64068748	64444167
919	21	0	1	25908408
920	21	1	25908409	31259099
921	21	2	31259100	33518985
922	21	3	33518986	36238007
923	21	4	36238008	39198088
924	21	5	39198089	41864653
925	21	6	41864654	43664838
926	21	7	43664839	44527984
927	21	8	44527985	45531179
928	21	9	45531180	46356299
929	21	10	46356300	46709983
930	22	0	1	18168939
931	22	1	18168940	19849512
932	22	2	19849513	20559798
933	22	3	20559799	21793909
934	22	4	21793910	23972888
935	22	5	23972889	25462566
936	22	6	25462567	28796634
937	22	7	28796635	30021456
938	22	8	30021457	31100390
939	22	9	31100391	32088969
940	22	10	32088970	36274350
941	22	11	36274351	37499889
942	22	12	37499890	38088005
943	22	13	38088006	39043586
944	22	14	39043587	40410784
945	22	15	40410785	41603020
946	22	16	41603021	42642420
947	22	17	42642421	44186823
948	22	18	44186824	46265680
949	22	19	46265681	49919997
950	22	20	49919998	50284392
951	22	21	50284393	50606295
952	22	22	50606296	50818468
953	23	0	1	7219786
954	23	1	7219787	13663656
955	23	2	13663657	18176191
956	23	3	18176192	21972667
957	23	4	21972668	32390280
958	23	5	32390281	41123824
959	23	6	41123825	47413684
960	23	7	47413685	49062701
961	23	8	49062702	51900395
962	23	9	51900396	54798300
963	23	10	54798301	66260362
964	23	11	66260363	71155460
965	23	12	71155461	76175706
966	23	13	76175707	87625895
967	23	14	87625896	101892854
968	23	15	101892855	107603469
969	23	16	107603470	112781217
970	23	17	112781218	120077524
971	23	18	120077525	129793929
972	23	19	129793930	135552244
973	23	20	135552245	141897932
974	23	21	141897933	152168662
975	23	22	152168663	153788223
976	23	23	153788224	156040895
977	24	0	1	57227415
